rel_path	frames	fps	first_freeze_s	frozen_frac	noisy_frac	lap_med	lap_max	flag
worker1/OvenRack/out-left/s1/j0/n1/base	73	20.0		0.0	0.0	1744.0	2308.0	OK
worker1/OvenRack/out-left/s1/j0/n2/base	68	20.0		0.0	0.0	1649.0	2298.0	OK
worker1/OvenRack/out-left/s1/j0/n3/base	85	20.0		0.0	0.0	1842.0	2411.0	OK
worker1/OvenRack/out-left/s1/j0/n4/base	85	20.0		0.0	0.0	1796.0	2428.0	OK
worker1/OvenRack/out-left/s1/j0/n5/base	83	20.0		0.0	0.0	1777.0	2389.0	OK
worker1/OvenRack/out-left/s1/j0/n6/base	83	20.0		0.0	0.0	1775.0	2409.0	OK
worker1/OvenRack/out-left/s1/j0/n7/base	80	20.0		0.0	0.0	1645.0	2213.0	OK
worker1/OvenRack/out-left/s1/j0/n8/base	83	20.0		0.0	0.0	1676.0	2182.0	OK
worker1/OvenRack/out-left/s1/j0/n9/base	95	20.0		0.0	0.0	1507.0	2215.0	OK
worker1/OvenRack/out-left/s1/j1/n0/base	93	20.0		0.0	0.0	1528.0	2138.0	OK
worker1/OvenRack/out-left/s1/j1/n1/base	78	20.0		0.0	0.0	1544.0	2224.0	OK
worker1/OvenRack/out-left/s1/j1/n2/base	90	20.0		0.0	0.0	1592.0	2226.0	OK
worker1/OvenRack/out-left/s1/j1/n3/base	90	20.0		0.0	0.0	1599.0	2319.0	OK
worker1/OvenRack/out-left/s1/j1/n4/base	85	20.0		0.0	0.0	1588.0	2247.0	OK
worker1/OvenRack/out-left/s1/j1/n5/base	88	20.0		0.0	0.0	1671.0	2367.0	OK
worker1/OvenRack/out-left/s1/j1/n6/base	83	20.0		0.0	0.0	1545.0	2127.0	OK
worker1/OvenRack/out-left/s1/j1/n7/base	80	20.0		0.0	0.0	1487.0	2111.0	OK
worker1/OvenRack/out-left/s1/j1/n8/base	80	20.0		0.0	0.0	1448.0	2038.0	OK
worker1/OvenRack/out-left/s1/j1/n9/base	108	20.0		0.0	0.0	1389.0	2075.0	OK
worker1/OvenRack/out-left/s1/j2/n0/base	93	20.0		0.0	0.0	1429.0	2302.0	OK
worker1/OvenRack/out-left/s1/j2/n1/base	90	20.0		0.0	0.0	1539.0	2316.0	OK
worker1/OvenRack/out-left/s1/j2/n2/base	90	20.0		0.0	0.0	1524.0	2299.0	OK
worker1/OvenRack/out-left/s1/j2/n3/base	90	20.0		0.0	0.0	1462.0	2333.0	OK
worker1/OvenRack/out-left/s1/j2/n4/base	93	20.0		0.0	0.0	1442.0	2334.0	OK
worker1/OvenRack/out-left/s1/j2/n5/base	93	20.0		0.0	0.0	1428.0	2430.0	OK
worker1/OvenRack/out-left/s1/j2/n6/base	103	20.0		0.0	0.0	1481.0	2251.0	OK
worker1/OvenRack/out-left/s1/j2/n7/base	85	20.0		0.0	0.0	1408.0	2375.0	OK
worker1/OvenRack/out-left/s1/j2/n8/base	85	20.0		0.0	0.0	1431.0	2366.0	OK
worker1/OvenRack/out-left/s1/j2/n9/base	105	20.0		0.0	0.0	1427.0	2298.0	OK
worker1/OvenRack/out-left/s1/j3/n0/base	105	20.0		0.0	0.0	1635.0	2612.0	OK
worker1/OvenRack/out-left/s1/j3/n1/base	95	20.0		0.0	0.0	1712.0	2610.0	OK
worker1/OvenRack/out-left/s1/j3/n2/base	90	20.0		0.0	0.0	1600.0	2384.0	OK
worker1/OvenRack/out-left/s1/j3/n3/base	88	20.0		0.0	0.0	1441.0	2325.0	OK
worker1/OvenRack/out-left/s1/j3/n4/base	85	20.0		0.0	0.0	1516.0	2371.0	OK
worker1/OvenRack/out-left/s1/j3/n5/base	85	20.0		0.0	0.0	1489.0	2354.0	OK
worker1/OvenRack/out-left/s1/j3/n6/base	83	20.0		0.0	0.0	1447.0	2232.0	OK
worker1/OvenRack/out-left/s1/j3/n7/base	85	20.0		0.0	0.0	1464.0	2358.0	OK
worker1/OvenRack/out-left/s1/j3/n8/base	93	20.0		0.0	0.0	1443.0	2272.0	OK
worker1/OvenRack/out-left/s1/j3/n9/base	108	20.0		0.0	0.0	1481.0	2323.0	OK
worker1/OvenRack/out-left/s1/j4/n0/base	113	20.0		0.0	0.0	1614.0	2626.0	OK
worker1/OvenRack/out-left/s1/j4/n1/base	188	20.0		0.0	0.0	1861.0	2463.0	OK
worker1/OvenRack/out-left/s1/j4/n2/base	98	20.0		0.0	0.0	1712.0	2698.0	OK
worker1/OvenRack/out-left/s1/j4/n3/base	93	20.0		0.0	0.0	1584.0	2476.0	OK
worker1/OvenRack/out-left/s1/j4/n4/base	90	20.0		0.0	0.0	1555.0	2370.0	OK
worker1/OvenRack/out-left/s1/j4/n5/base	88	20.0		0.0	0.0	1560.0	2384.0	OK
worker1/OvenRack/out-left/s1/j4/n6/base	93	20.0		0.0	0.0	1621.0	2591.0	OK
worker1/OvenRack/out-left/s1/j4/n7/base	105	20.0		0.0	0.0	1837.0	2693.0	OK
worker1/OvenRack/out-left/s1/j4/n8/base	88	20.0		0.0	0.0	1615.0	2515.0	OK
worker1/OvenRack/out-left/s1/j4/n9/base	100	20.0		0.0	0.0	1546.0	2315.0	OK
worker1/OvenRack/out-left/s2/j0/n0/base	65	20.0		0.0	0.0	1725.0	2051.0	OK
worker1/OvenRack/out-left/s2/j0/n1/base	63	20.0		0.0	0.0	1778.0	2130.0	OK
worker1/OvenRack/out-left/s2/j0/n2/base	60	20.0		0.0	0.0	1772.0	2082.0	OK
worker1/OvenRack/out-left/s2/j0/n3/base	70	20.0		0.0	0.0	1791.0	2346.0	OK
worker1/OvenRack/out-left/s2/j0/n4/base	68	20.0		0.0	0.0	1757.0	2413.0	OK
worker1/OvenRack/out-left/s2/j0/n5/base	63	20.0		0.0	0.0	1843.0	2405.0	OK
worker1/OvenRack/out-left/s2/j0/n6/base	63	20.0		0.0	0.0	1719.0	2321.0	OK
worker1/OvenRack/out-left/s2/j0/n7/base	60	20.0		0.0	0.0	1718.0	2325.0	OK
worker1/OvenRack/out-left/s2/j0/n8/base	63	20.0		0.0	0.0	1797.0	2278.0	OK
worker1/OvenRack/out-left/s2/j0/n9/base	73	20.0		0.0	0.0	1885.0	2296.0	OK
worker1/OvenRack/out-left/s2/j1/n0/base	75	20.0		0.0	0.0	1716.0	2179.0	OK
worker1/OvenRack/out-left/s2/j1/n1/base	73	20.0		0.0	0.0	1767.0	2159.0	OK
worker1/OvenRack/out-left/s2/j1/n2/base	73	20.0		0.0	0.0	1795.0	2274.0	OK
worker1/OvenRack/out-left/s2/j1/n3/base	78	20.0		0.0	0.0	1802.0	2291.0	OK
worker1/OvenRack/out-left/s2/j1/n4/base	83	20.0		0.0	0.0	1835.0	2383.0	OK
worker1/OvenRack/out-left/s2/j1/n5/base	80	20.0		0.0	0.0	1840.0	2374.0	OK
worker1/OvenRack/out-left/s2/j1/n6/base	78	20.0		0.0	0.0	1847.0	2284.0	OK
worker1/OvenRack/out-left/s2/j1/n7/base	75	20.0		0.0	0.0	1804.0	2280.0	OK
worker1/OvenRack/out-left/s2/j1/n8/base	73	20.0		0.0	0.0	1837.0	2164.0	OK
worker1/OvenRack/out-left/s2/j1/n9/base	80	20.0		0.0	0.0	1826.0	2209.0	OK
worker1/OvenRack/out-left/s2/j2/n0/base	120	20.0		0.0	0.0	1937.0	2623.0	OK
worker1/OvenRack/out-left/s2/j2/n1/base	95	20.0		0.0	0.0	1781.0	2326.0	OK
worker1/OvenRack/out-left/s2/j2/n2/base	93	20.0		0.0	0.0	1804.0	2367.0	OK
worker1/OvenRack/out-left/s2/j2/n3/base	88	20.0		0.0	0.0	1875.0	2431.0	OK
worker1/OvenRack/out-left/s2/j2/n4/base	85	20.0		0.0	0.0	1889.0	2422.0	OK
worker1/OvenRack/out-left/s2/j2/n5/base	85	20.0		0.0	0.0	1822.0	2349.0	OK
worker1/OvenRack/out-left/s2/j2/n6/base	83	20.0		0.0	0.0	1746.0	2157.0	OK
worker1/OvenRack/out-left/s2/j2/n7/base	88	20.0		0.0	0.0	1768.0	2227.0	OK
worker1/OvenRack/out-left/s2/j2/n8/base	83	20.0		0.0	0.0	1739.0	2189.0	OK
worker1/OvenRack/out-left/s2/j2/n9/base	98	20.0		0.0	0.0	1743.0	2183.0	OK
worker1/OvenRack/out-left/s2/j3/n0/base	105	20.0		0.0	0.0	1806.0	2524.0	OK
worker1/OvenRack/out-left/s2/j3/n1/base	93	20.0		0.0	0.0	1824.0	2445.0	OK
worker1/OvenRack/out-left/s2/j3/n2/base	88	20.0		0.0	0.0	1761.0	2285.0	OK
worker1/OvenRack/out-left/s2/j3/n3/base	85	20.0		0.0	0.0	1797.0	2364.0	OK
worker1/OvenRack/out-left/s2/j3/n4/base	85	20.0		0.0	0.0	1869.0	2448.0	OK
worker1/OvenRack/out-left/s2/j3/n5/base	80	20.0		0.0	0.0	1777.0	2372.0	OK
worker1/OvenRack/out-left/s2/j3/n6/base	80	20.0		0.0	0.0	1888.0	2431.0	OK
worker1/OvenRack/out-left/s2/j3/n7/base	75	20.0		0.0	0.0	1817.0	2279.0	OK
worker1/OvenRack/out-left/s2/j3/n8/base	78	20.0		0.0	0.0	1808.0	2275.0	OK
worker1/OvenRack/out-left/s2/j3/n9/base	100	20.0		0.0	0.0	1712.0	2152.0	OK
worker1/OvenRack/out-left/s2/j4/n0/base	360	20.0		0.0	0.0	1106.0	2032.0	OK
worker1/OvenRack/out-left/s2/j4/n1/base	360	20.0		0.0	0.0	988.0	2423.0	OK
worker1/OvenRack/out-left/s2/j4/n2/base	360	20.0		0.0	0.0	1054.0	2094.0	OK
worker1/OvenRack/out-left/s2/j4/n3/base	360	20.0		0.0	0.0	970.0	2479.0	OK
worker1/OvenRack/out-left/s2/j4/n4/base	360	20.0		0.0	0.0	1119.0	2101.0	OK
worker1/OvenRack/out-left/s2/j4/n5/base	360	20.0		0.0	0.0	1089.0	2157.0	OK
worker1/OvenRack/out-left/s2/j4/n6/base	360	20.0		0.0	0.0	1253.0	2080.0	OK
worker1/OvenRack/out-left/s2/j4/n7/base	360	20.0		0.0	0.0	921.0	1987.0	OK
worker1/OvenRack/out-left/s2/j4/n8/base	360	20.0		0.0	0.0	1093.0	2044.0	OK
worker1/OvenRack/out-left/s2/j4/n9/base	360	20.0		0.0	0.0	994.0	2042.0	OK
worker1/OvenRack/out-right/s0/j0/n0/base	145	20.0		0.0	0.0	1304.0	1664.0	OK
worker1/OvenRack/out-right/s0/j0/n1/base	360	20.0		0.0	0.0	1010.0	1887.0	OK
worker1/OvenRack/out-right/s0/j0/n2/base	128	20.0		0.0	0.0	1322.0	1887.0	OK
worker1/OvenRack/out-right/s0/j0/n3/base	120	20.0		0.0	0.0	1299.0	1751.0	OK
worker1/OvenRack/out-right/s0/j0/n4/base	123	20.0		0.0	0.0	1264.0	1838.0	OK
worker1/OvenRack/out-right/s0/j0/n5/base	140	20.0		0.0	0.0	1266.0	1810.0	OK
worker1/OvenRack/out-right/s0/j0/n6/base	360	20.0		0.0	0.0	836.0	1818.0	OK
worker1/OvenRack/out-right/s0/j0/n7/base	338	20.0		0.0	0.0	950.0	1755.0	OK
worker1/OvenRack/out-right/s0/j0/n8/base	360	20.0		0.0	0.0	859.0	1757.0	OK
worker1/OvenRack/out-right/s0/j0/n9/base	360	20.0		0.0	0.0	1032.0	1912.0	OK
worker1/OvenRack/out-right/s0/j1/n0/base	143	20.0		0.0	0.0	1339.0	1785.0	OK
worker1/OvenRack/out-right/s0/j1/n1/base	135	20.0		0.0	0.0	1331.0	1855.0	OK
worker1/OvenRack/out-right/s0/j1/n2/base	145	20.0		0.0	0.0	1279.0	1745.0	OK
worker1/OvenRack/out-right/s0/j1/n3/base	128	20.0		0.0	0.0	1321.0	1746.0	OK
worker1/OvenRack/out-right/s0/j1/n4/base	130	20.0		0.0	0.0	1265.0	1764.0	OK
worker1/OvenRack/out-right/s0/j1/n5/base	130	20.0		0.0	0.0	1313.0	1889.0	OK
worker1/OvenRack/out-right/s0/j1/n6/base	128	20.0		0.0	0.0	1316.0	1860.0	OK
worker1/OvenRack/out-right/s0/j1/n7/base	115	20.0		0.0	0.0	1363.0	1776.0	OK
worker1/OvenRack/out-right/s0/j1/n8/base	143	20.0		0.0	0.0	1289.0	1773.0	OK
worker1/OvenRack/out-right/s0/j1/n9/base	135	20.0		0.0	0.0	1273.0	1804.0	OK
worker1/OvenRack/out-right/s0/j2/n0/base	223	20.0		0.0	0.0	1210.0	1628.0	OK
worker1/OvenRack/out-right/s0/j2/n1/base	150	20.0		0.0	0.0	1311.0	1710.0	OK
worker1/OvenRack/out-right/s0/j2/n2/base	130	20.0		0.0	0.0	1308.0	1709.0	OK
worker1/OvenRack/out-right/s0/j2/n3/base	358	20.0		0.0	0.0	1123.0	1720.0	OK
worker1/OvenRack/out-right/s0/j2/n4/base	125	20.0		0.0	0.0	1326.0	1667.0	OK
worker1/OvenRack/out-right/s0/j2/n5/base	135	20.0		0.0	0.0	1336.0	1691.0	OK
worker1/OvenRack/out-right/s0/j2/n6/base	213	20.0		0.0	0.0	1139.0	1693.0	OK
worker1/OvenRack/out-right/s0/j2/n7/base	163	20.0		0.0	0.0	1314.0	1520.0	OK
worker1/OvenRack/out-right/s0/j2/n8/base	155	20.0		0.0	0.0	1320.0	1578.0	OK
worker1/OvenRack/out-right/s0/j2/n9/base	148	20.0		0.0	0.0	1313.0	1625.0	OK
worker1/OvenRack/out-right/s0/j3/n0/base	248	20.0		0.0	0.0	1143.0	1738.0	OK
worker1/OvenRack/out-right/s0/j3/n1/base	140	20.0		0.0	0.0	1354.0	1716.0	OK
worker1/OvenRack/out-right/s0/j3/n2/base	140	20.0		0.0	0.0	1349.0	1698.0	OK
worker1/OvenRack/out-right/s0/j3/n3/base	150	20.0		0.0	0.0	1307.0	1616.0	OK
worker1/OvenRack/out-right/s0/j3/n4/base	133	20.0		0.0	0.0	1332.0	1586.0	OK
worker1/OvenRack/out-right/s0/j3/n5/base	130	20.0		0.0	0.0	1366.0	1691.0	OK
worker1/OvenRack/out-right/s0/j3/n6/base	130	20.0		0.0	0.0	1357.0	1624.0	OK
worker1/OvenRack/out-right/s0/j3/n7/base	130	20.0		0.0	0.0	1374.0	1632.0	OK
worker1/OvenRack/out-right/s0/j3/n8/base	360	20.0		0.0	0.0	988.0	1625.0	OK
worker1/OvenRack/out-right/s0/j3/n9/base	153	20.0		0.0	0.0	1333.0	1667.0	OK
worker1/OvenRack/out-right/s0/j4/n0/base	140	20.0		0.0	0.0	1320.0	1876.0	OK
worker1/OvenRack/out-right/s0/j4/n1/base	140	20.0		0.0	0.0	1322.0	1599.0	OK
worker1/OvenRack/out-right/s0/j4/n2/base	130	20.0		0.0	0.0	1350.0	1639.0	OK
worker1/OvenRack/out-right/s0/j4/n3/base	360	20.0		0.0	0.0	740.0	1630.0	OK
worker1/OvenRack/out-right/s0/j4/n4/base	153	20.0		0.0	0.0	1279.0	1505.0	OK
worker1/OvenRack/out-right/s0/j4/n5/base	135	20.0		0.0	0.0	1362.0	1539.0	OK
worker1/OvenRack/out-right/s0/j4/n6/base	128	20.0		0.0	0.0	1362.0	1581.0	OK
worker1/OvenRack/out-right/s0/j4/n7/base	130	20.0		0.0	0.0	1351.0	1542.0	OK
worker1/OvenRack/out-right/s0/j4/n8/base	148	20.0		0.0	0.0	1352.0	1589.0	OK
worker1/OvenRack/out-right/s0/j4/n9/base	165	20.0		0.0	0.0	1317.0	1594.0	OK
worker1/OvenRack/out-right/s1/j0/n0/base	360	20.0		0.0	0.0	1453.0	2326.0	OK
worker1/OvenRack/out-right/s1/j0/n1/base	360	20.0		0.0	0.0	1412.0	2114.0	OK
worker1/OvenRack/out-right/s1/j0/n2/base	360	20.0		0.0	0.0	1273.0	1976.0	OK
worker1/OvenRack/out-right/s1/j0/n3/base	360	20.0		0.0	0.0	1160.0	1950.0	OK
worker1/OvenRack/out-right/s1/j0/n4/base	360	20.0		0.0	0.0	1225.0	1519.0	OK
worker1/OvenRack/out-right/s1/j0/n5/base	360	20.0		0.0	0.0	1408.0	2009.0	OK
worker1/OvenRack/out-right/s1/j0/n6/base	213	20.0		0.0	0.0	1359.0	1719.0	OK
worker1/OvenRack/out-right/s1/j0/n7/base	225	20.0		0.0	0.0	1376.0	1794.0	OK
worker1/OvenRack/out-right/s1/j0/n8/base	360	20.0		0.0	0.0	1335.0	1744.0	OK
worker1/OvenRack/out-right/s1/j0/n9/base	225	20.0		0.0	0.0	1423.0	2051.0	OK
worker1/OvenRack/out-right/s1/j1/n0/base	348	20.0		0.0	0.0	1644.0	2314.0	OK
worker1/OvenRack/out-right/s1/j1/n1/base	360	20.0		0.0	0.0	1738.0	2368.0	OK
worker1/OvenRack/out-right/s1/j1/n2/base	203	20.0		0.0	0.0	1645.0	2256.0	OK
worker1/OvenRack/out-right/s1/j1/n3/base	173	20.0		0.0	0.0	1672.0	2285.0	OK
worker1/OvenRack/out-right/s1/j1/n4/base	193	20.0		0.0	0.0	1565.0	1872.0	OK
worker1/OvenRack/out-right/s1/j1/n5/base	360	20.0		0.0	0.0	1584.0	2187.0	OK
worker1/OvenRack/out-right/s1/j1/n6/base	360	20.0		0.0	0.0	1470.0	2282.0	OK
worker1/OvenRack/out-right/s1/j1/n7/base	228	20.0		0.0	0.0	1492.0	1941.0	OK
worker1/OvenRack/out-right/s1/j1/n8/base	223	20.0		0.0	0.0	1489.0	1936.0	OK
worker1/OvenRack/out-right/s1/j1/n9/base	360	20.0		0.0	0.0	1754.0	2204.0	OK
worker1/OvenRack/out-right/s1/j2/n0/base	360	20.0		0.0	0.0	1759.0	2322.0	OK
worker1/OvenRack/out-right/s1/j2/n1/base	360	20.0		0.0	0.0	1621.0	2298.0	OK
worker1/OvenRack/out-right/s1/j2/n2/base	358	20.0		0.0	0.0	1740.0	2241.0	OK
worker1/OvenRack/out-right/s1/j2/n3/base	320	20.0		0.0	0.0	1545.0	2272.0	OK
worker1/OvenRack/out-right/s1/j2/n4/base	360	20.0		0.0	0.0	1419.0	1841.0	OK
worker1/OvenRack/out-right/s1/j2/n5/base	360	20.0		0.0	0.0	1592.0	1924.0	OK
worker1/OvenRack/out-right/s1/j2/n6/base	215	20.0		0.0	0.0	1602.0	2060.0	OK
worker1/OvenRack/out-right/s1/j2/n7/base	360	20.0		0.0	0.0	1678.0	2027.0	OK
worker1/OvenRack/out-right/s1/j2/n8/base	360	20.0		0.0	0.0	1438.0	1856.0	OK
worker1/OvenRack/out-right/s1/j2/n9/base	360	20.0		0.0	0.0	1598.0	2152.0	OK
worker1/OvenRack/out-right/s1/j3/n0/base	220	20.0		0.0	0.0	1652.0	2026.0	OK
worker1/OvenRack/out-right/s1/j3/n1/base	208	20.0		0.0	0.0	1565.0	2488.0	OK
worker1/OvenRack/out-right/s1/j3/n2/base	170	20.0		0.0	0.0	1640.0	2102.0	OK
worker1/OvenRack/out-right/s1/j3/n3/base	193	20.0		0.0	0.0	1596.0	1978.0	OK
worker1/OvenRack/out-right/s1/j3/n4/base	198	20.0		0.0	0.0	1533.0	1871.0	OK
worker1/OvenRack/out-right/s1/j3/n5/base	353	20.0		0.0	0.0	1683.0	2004.0	OK
worker1/OvenRack/out-right/s1/j3/n6/base	203	20.0		0.0	0.0	1591.0	1980.0	OK
worker1/OvenRack/out-right/s1/j3/n7/base	218	20.0		0.0	0.0	1594.0	1862.0	OK
worker1/OvenRack/out-right/s1/j3/n8/base	305	20.0		0.0	0.0	1527.0	1840.0	OK
worker1/OvenRack/out-right/s1/j3/n9/base	205	20.0		0.0	0.0	1665.0	2020.0	OK
worker1/OvenRack/out-right/s1/j4/n0/base	360	20.0		0.0	0.0	1386.0	1995.0	OK
worker1/OvenRack/out-right/s1/j4/n1/base	360	20.0		0.0	0.0	1359.0	1990.0	OK
worker1/OvenRack/out-right/s1/j4/n2/base	360	20.0		0.0	0.0	1763.0	2512.0	OK
worker1/OvenRack/out-right/s1/j4/n3/base	168	20.0		0.0	0.0	1725.0	1950.0	OK
worker1/OvenRack/out-right/s1/j4/n4/base	175	20.0		0.0	0.0	1660.0	1952.0	OK
worker1/OvenRack/out-right/s1/j4/n5/base	360	20.0		0.0	0.0	1393.0	1950.0	OK
worker1/OvenRack/out-right/s1/j4/n6/base	360	20.0		0.0	0.0	1380.0	1947.0	OK
worker1/OvenRack/out-right/s1/j4/n7/base	360	20.0		0.0	0.0	1359.0	1944.0	OK
worker1/OvenRack/out-right/s1/j4/n8/base	360	20.0		0.0	0.0	1290.0	1950.0	OK
worker1/OvenRack/out-right/s1/j4/n9/base	360	20.0		0.0	0.0	1380.0	1961.0	OK
worker1/OvenRack/out-right/s2/j0/n0/base	198	20.0		0.0	0.0	2276.0	2851.0	OK
worker1/OvenRack/out-right/s2/j0/n1/base	240	20.0		0.0	0.0	1667.0	2715.0	OK
worker1/OvenRack/out-right/s2/j0/n2/base	205	20.0		0.0	0.0	1678.0	2608.0	OK
worker1/OvenRack/out-right/s2/j0/n3/base	183	20.0		0.0	0.0	2157.0	2546.0	OK
worker1/OvenRack/out-right/s2/j0/n4/base	200	20.0		0.0	0.0	1380.0	2470.0	OK
worker1/OvenRack/out-right/s2/j0/n5/base	158	20.0		0.0	0.0	2038.0	2852.0	OK
worker1/OvenRack/out-right/s2/j0/n6/base	158	20.0		0.0	0.0	2019.0	2855.0	OK
worker1/OvenRack/out-right/s2/j0/n7/base	195	20.0		0.0	0.0	1933.0	2772.0	OK
worker1/OvenRack/out-right/s2/j0/n8/base	260	20.0		0.0	0.0	1655.0	2899.0	OK
worker1/OvenRack/out-right/s2/j0/n9/base	210	20.0		0.0	0.0	2107.0	2889.0	OK
worker1/OvenRack/out-right/s2/j1/n0/base	158	20.0		0.0	0.0	1804.0	2742.0	OK
worker1/OvenRack/out-right/s2/j1/n1/base	250	20.0		0.0	0.0	1873.0	2629.0	OK
worker1/OvenRack/out-right/s2/j1/n2/base	170	20.0		0.0	0.0	1994.0	2451.0	OK
worker1/OvenRack/out-right/s2/j1/n3/base	128	20.0		0.0	0.0	1896.0	2442.0	OK
worker1/OvenRack/out-right/s2/j1/n4/base	198	20.0		0.0	0.0	1341.0	2434.0	OK
worker1/OvenRack/out-right/s2/j1/n5/base	360	20.0		0.0	0.0	1254.0	2679.0	OK
worker1/OvenRack/out-right/s2/j1/n6/base	120	20.0		0.0	0.0	1955.0	2705.0	OK
worker1/OvenRack/out-right/s2/j1/n7/base	360	20.0		0.0	0.0	1499.0	2743.0	OK
worker1/OvenRack/out-right/s2/j1/n8/base	360	20.0		0.0	0.0	1969.0	3041.0	OK
worker1/OvenRack/out-right/s2/j1/n9/base	230	20.0		0.0	0.0	2095.0	3051.0	OK
worker1/OvenRack/out-right/s2/j2/n0/base	180	20.0		0.0	0.0	1828.0	2949.0	OK
worker1/OvenRack/out-right/s2/j2/n1/base	175	20.0		0.0	0.0	1813.0	2806.0	OK
worker1/OvenRack/out-right/s2/j2/n2/base	135	20.0		0.0	0.0	2016.0	2489.0	OK
worker1/OvenRack/out-right/s2/j2/n3/base	130	20.0		0.0	0.0	2010.0	2467.0	OK
worker1/OvenRack/out-right/s2/j2/n4/base	353	20.0		0.0	0.0	1718.0	2518.0	OK
worker1/OvenRack/out-right/s2/j2/n5/base	218	20.0		0.0	0.0	1727.0	2781.0	OK
worker1/OvenRack/out-right/s2/j2/n6/base	220	20.0		0.0	0.0	1148.0	3022.0	OK
worker1/OvenRack/out-right/s2/j2/n7/base	210	20.0		0.0	0.0	1848.0	2823.0	OK
worker1/OvenRack/out-right/s2/j2/n8/base	215	20.0		0.0	0.0	2012.0	2808.0	OK
worker1/OvenRack/out-right/s2/j2/n9/base	205	20.0		0.0	0.0	1968.0	2900.0	OK
worker1/OvenRack/out-right/s2/j3/n0/base	248	20.0		0.0	0.0	1830.0	2797.0	OK
worker1/OvenRack/out-right/s2/j3/n1/base	228	20.0		0.0	0.0	2046.0	2858.0	OK
worker1/OvenRack/out-right/s2/j3/n2/base	140	20.0		0.0	0.0	2070.0	2693.0	OK
worker1/OvenRack/out-right/s2/j3/n3/base	173	20.0		0.0	0.0	1636.0	2633.0	OK
worker1/OvenRack/out-right/s2/j3/n4/base	210	20.0		0.0	0.0	1520.0	2827.0	OK
worker1/OvenRack/out-right/s2/j3/n5/base	215	20.0		0.0	0.0	1962.0	2765.0	OK
worker1/OvenRack/out-right/s2/j3/n6/base	215	20.0		0.0	0.0	1960.0	2712.0	OK
worker1/OvenRack/out-right/s2/j3/n7/base	210	20.0		0.0	0.0	2035.0	2658.0	OK
worker1/OvenRack/out-right/s2/j3/n8/base	205	20.0		0.0	0.0	2014.0	2795.0	OK
worker1/OvenRack/out-right/s2/j3/n9/base	203	20.0		0.0	0.0	2078.0	2891.0	OK
worker1/OvenRack/out-right/s2/j4/n0/base	233	20.0		0.0	0.0	2034.0	2732.0	OK
worker1/OvenRack/out-right/s2/j4/n1/base	158	20.0		0.0	0.0	1900.0	2893.0	OK
worker1/OvenRack/out-right/s2/j4/n2/base	193	20.0		0.0	0.0	1695.0	2580.0	OK
worker1/OvenRack/out-right/s2/j4/n3/base	200	20.0		0.0	0.0	1671.0	2545.0	OK
worker1/OvenRack/out-right/s2/j4/n4/base	203	20.0		0.0	0.0	1696.0	2735.0	OK
worker1/OvenRack/out-right/s2/j4/n5/base	208	20.0		0.0	0.0	2002.0	2765.0	OK
worker1/OvenRack/out-right/s2/j4/n6/base	208	20.0		0.0	0.0	2049.0	2729.0	OK
worker1/OvenRack/out-right/s2/j4/n7/base	210	20.0		0.0	0.0	2000.0	2706.0	OK
worker1/OvenRack/out-right/s2/j4/n8/base	215	20.0		0.0	0.0	1743.0	2823.0	OK
worker1/OvenRack/out-right/s2/j4/n9/base	218	20.0		0.0	0.0	1682.0	2740.0	OK
worker2/PPCC/apple/s0/j0/n0/base	100	20.0		0.0	0.0	740.0	935.0	OK
worker2/PPCC/apple/s0/j0/n1/base	98	20.0		0.0	0.0	733.0	923.0	OK
worker2/PPCC/apple/s0/j0/n2/base	93	20.0		0.0	0.0	731.0	899.0	OK
worker2/PPCC/apple/s0/j0/n3/base	90	20.0		0.0	0.0	737.0	909.0	OK
worker2/PPCC/apple/s0/j0/n4/base	90	20.0		0.0	0.0	729.0	890.0	OK
worker2/PPCC/apple/s0/j0/n5/base	90	20.0		0.0	0.0	751.0	864.0	OK
worker2/PPCC/apple/s0/j0/n6/base	95	20.0		0.0	0.0	738.0	886.0	OK
worker2/PPCC/apple/s0/j0/n7/base	98	20.0		0.0	0.0	744.0	847.0	OK
worker2/PPCC/apple/s0/j0/n8/base	93	20.0		0.0	0.0	738.0	871.0	OK
worker2/PPCC/apple/s0/j0/n9/base	103	20.0		0.0	0.0	732.0	872.0	OK
worker2/PPCC/apple/s0/j1/n0/base	100	20.0		0.0	0.0	747.0	938.0	OK
worker2/PPCC/apple/s0/j1/n1/base	98	20.0		0.0	0.0	757.0	939.0	OK
worker2/PPCC/apple/s0/j1/n2/base	95	20.0		0.0	0.0	748.0	945.0	OK
worker2/PPCC/apple/s0/j1/n3/base	105	20.0		0.0	0.0	742.0	924.0	OK
worker2/PPCC/apple/s0/j1/n4/base	103	20.0		0.0	0.0	743.0	919.0	OK
worker2/PPCC/apple/s0/j1/n5/base	103	20.0		0.0	0.0	753.0	939.0	OK
worker2/PPCC/apple/s0/j1/n6/base	100	20.0		0.0	0.0	743.0	944.0	OK
worker2/PPCC/apple/s0/j1/n7/base	105	20.0		0.0	0.0	741.0	930.0	OK
worker2/PPCC/apple/s0/j1/n8/base	103	20.0		0.0	0.0	738.0	942.0	OK
worker2/PPCC/apple/s0/j1/n9/base	108	20.0		0.0	0.0	744.0	943.0	OK
worker2/PPCC/apple/s0/j2/n0/base	100	20.0		0.0	0.0	725.0	907.0	OK
